,Bunker_Oil,Dry_Bulk_Index,USD_INR,Commodity_Gold,BDI_MA7,BDI_MA30,Oil_Daily_Return
2021-02-25,63.529998779296875,13.3100004196167,72.4000015258789,1774.4000244140625,13.895714351109095,11.715433375040691,0.025133826784161206
2021-02-26,61.5,12.710000038146973,73.1509017944336,1728.0999755859375,13.865714345659528,11.839100042978922,0.004903472834673517
2021-02-27,61.5,12.710000038146973,73.1509017944336,1728.0999755859375,13.61000006539481,11.928666718800862,-0.03195338923819424
2021-02-28,61.5,12.710000038146973,73.1509017944336,1728.0999755859375,13.354285785130092,12.027000045776367,0.0
2021-03-01,60.63999938964844,13.020000457763672,73.59590148925781,1722.5,13.098571504865374,12.10600004196167,0.0
2021-03-02,59.75,14.890000343322754,73.30940246582031,1733.0999755859375,12.995714460100446,12.19533338546753,-0.013983749761814046
2021-03-03,61.279998779296875,15.279999732971191,73.27749633789062,1715.300048828125,13.217143058776855,12.347000058492025,-0.014676771085198381
2021-03-04,63.83000183105469,15.260000228881836,72.88069915771484,1700.199951171875,13.51857158115932,12.516666730244955,0.02560667413049167
2021-03-05,66.08999633789062,16.25,73.13179779052734,1698.0,13.79714298248291,12.717666753133138,0.04161232216961652
2021-03-06,66.08999633789062,16.25,73.13179779052734,1698.0,14.302857262747628,12.944333426157634,0.035406461569869485
2021-03-07,66.08999633789062,16.25,73.13179779052734,1698.0,14.808571543012347,13.159000078837076,0.0
2021-03-08,65.05000305175781,16.5,73.1333999633789,1677.699951171875,15.314285823277064,13.359333419799805,0.0
2021-03-09,64.01000213623047,16.329999923706055,73.33000183105469,1716.5999755859375,15.811428615025111,13.568000094095867,-0.01573601670085989
2021-03-10,64.44000244140625,15.319999694824219,72.7759017944336,1721.5,16.017142840794154,13.771000099182128,-0.01598771509203245
2021-03-11,66.0199966430664,16.200000762939453,72.70600128173828,1722.300048828125,16.022857121058873,13.955333423614501,0.006717704902752919
2021-03-12,65.61000061035156,16.59000015258789,72.63899993896484,1719.5,16.157142911638534,14.158666769663492,0.024518841430783755
2021-03-13,65.61000061035156,16.59000015258789,72.63899993896484,1719.5,16.20571436200823,14.353333441416423,-0.006210179545016681
2021-03-14,65.61000061035156,16.59000015258789,72.63899993896484,1719.5,16.25428581237793,14.521333440144856,0.0
2021-03-15,65.38999938964844,17.950000762939453,72.68299865722656,1728.9000244140625,16.30285726274763,14.660000101725261,0.0
2021-03-16,64.80000305175781,18.0,72.51529693603516,1730.5999755859375,16.510000228881836,14.84400011698405,-0.0033531659603187602
2021-03-17,64.5999984741211,19.5,72.5156021118164,1726.800048828125,16.7485716683524,15.02966677347819,-0.009022730438869253
2021-03-18,60.0,20.329999923706055,72.29560089111328,1732.199951171875,17.345714569091797,15.265333429972332,-0.0030864902502700797
2021-03-19,61.41999816894531,19.56999969482422,72.6688003540039,1741.4000244140625,17.93571444920131,15.415666770935058,-0.07120740840208939
2021-03-20,61.41999816894531,19.56999969482422,72.6688003540039,1741.4000244140625,18.361428669520787,15.512666765848795,0.023666636149088482
2021-03-21,61.41999816894531,19.56999969482422,72.6688003540039,1741.4000244140625,18.78714288984026,15.714333407084148,0.0
2021-03-22,61.54999923706055,19.059999465942383,72.40499877929688,1737.800048828125,19.21285711015974,15.88333339691162,0.0
2021-03-23,57.7599983215332,16.700000762939453,72.38050079345703,1724.699951171875,19.37142835344587,16.0353333791097,0.002116591859179895
2021-03-24,61.18000030517578,17.239999771118164,72.61219787597656,1732.9000244140625,19.185714176722936,16.108666737874348,-0.061575970146321324
2021-03-25,58.560001373291016,19.299999237060547,72.64559936523438,1724.9000244140625,18.862857001168386,16.225333404541015,0.05921056237925115
2021-03-26,60.970001220703125,18.420000076293945,72.61280059814453,1732.199951171875,18.715714045933314,16.424000040690103,-0.042824434763252484
2021-03-27,60.970001220703125,18.420000076293945,72.61280059814453,1732.199951171875,18.551428386143275,16.599000040690104,0.041154368013920584
2021-03-28,60.970001220703125,18.420000076293945,72.61280059814453,1732.199951171875,18.387142726353236,16.769333362579346,0.0
2021-03-29,61.560001373291016,16.8700008392334,72.44719696044922,1712.0999755859375,18.222857066563197,16.959666697184243,0.0
2021-03-30,60.54999923706055,16.5,72.74189758300781,1683.9000244140625,17.910000119890487,17.098333390553794,0.009676892582832108
2021-03-31,59.15999984741211,16.920000076293945,73.44529724121094,1713.800048828125,17.881428582327707,17.22466672261556,-0.01640679197042183
2021-04-01,61.45000076293945,17.93000030517578,73.20349884033203,1726.5,17.83571434020996,17.354666709899902,-0.022956224726055297
2021-04-02,61.45000076293945,17.93000030517578,73.28730010986328,1726.5,17.640000207083567,17.45600004196167,0.0387086024583132
2021-04-03,61.45000076293945,17.93000030517578,73.28730010986328,1726.5,17.57000023978097,17.54433339436849,0.0
2021-04-04,61.45000076293945,17.93000030517578,73.28730010986328,1726.5,17.500000272478378,17.63333339691162,0.0
2021-04-05,58.650001525878906,18.209999084472656,73.3759994506836,1727.0,17.43000030517578,17.689333407084145,0.0
2021-04-06,59.33000183105469,17.56999969482422,73.27950286865234,1741.5,17.621428625924246,17.7546667098999,-0.04556548742549782
2021-04-07,59.77000045776367,16.969999313354492,73.48999786376953,1740.0999755859375,17.77428572518485,17.798666699727377,0.011594207800246004
2021-04-08,59.599998474121094,16.530000686645508,74.40149688720703,1756.800048828125,17.781428473336355,17.814333343505858,0.007416123599016666
2021-04-09,59.31999969482422,17.520000457763672,74.54450225830078,1743.300048828125,17.58142852783203,17.82100003560384,-0.0028442694050623274
2021-04-10,59.31999969482422,17.520000457763672,74.54450225830078,1743.300048828125,17.522857121058873,17.89433339436849,-0.004697966215862492
2021-04-11,59.31999969482422,17.520000457763672,74.54450225830078,1743.300048828125,17.464285714285715,17.938333384195964,0.0
2021-04-12,59.70000076293945,18.079999923706055,74.72949981689453,1731.199951171875,17.405714307512557,17.96933339436849,0.0
2021-04-13,60.18000030517578,17.06999969482422,74.99099731445312,1746.199951171875,17.387142998831614,18.01900005340576,0.0064059519566785905
2021-04-14,63.150001525878906,18.790000915527344,75.18150329589844,1734.9000244140625,17.31571442740304,18.035000038146972,0.008040193234541748
2021-04-15,63.459999084472656,20.299999237060547,75.0261001586914,1765.4000244140625,17.575714656284877,18.063000043233234,0.04935196420143062
2021-04-16,63.130001068115234,19.790000915527344,74.72740173339844,1779.0,18.11428587777274,18.139666684468587,0.004908908172657878
2021-04-17,63.130001068115234,19.790000915527344,74.72740173339844,1779.0,18.438571657453263,18.14933338165283,-0.005200094880527084
2021-04-18,63.130001068115234,19.790000915527344,74.72740173339844,1779.0,18.76285743713379,18.13133341471354,0.0
2021-04-19,63.380001068115234,20.0,74.56320190429688,1769.4000244140625,19.087143216814315,18.13866678873698,0.0
2021-04-20,62.439998626708984,20.450000762939453,74.8781967163086,1777.300048828125,19.36142894199916,18.153000132242838,0.003960082302711498
2021-04-21,61.349998474121094,21.8799991607666,75.44920349121094,1792.300048828125,19.844286237444198,18.182333501180015,-0.014831215297645972
